date,crop_type,region,market_name,price_per_kg,currency,source
2022-06-06,pepper,Prestea,Prestea Main Market,10.83,GHS,WFP-GIEWS-Ghana
2022-06-13,pepper,Prestea,Prestea Main Market,10.41,GHS,WFP-GIEWS-Ghana
2022-06-20,pepper,Prestea,Prestea Main Market,10.23,GHS,WFP-GIEWS-Ghana
2022-06-27,pepper,Prestea,Prestea Main Market,10.08,GHS,WFP-GIEWS-Ghana
2022-07-04,pepper,Prestea,Prestea Main Market,11.11,GHS,WFP-GIEWS-Ghana
2022-07-11,pepper,Prestea,Prestea Main Market,11.43,GHS,WFP-GIEWS-Ghana
2022-07-18,pepper,Prestea,Prestea Main Market,11.8,GHS,WFP-GIEWS-Ghana
2022-07-25,pepper,Prestea,Prestea Main Market,11.39,GHS,WFP-GIEWS-Ghana
2022-08-01,pepper,Prestea,Prestea Main Market,11.32,GHS,WFP-GIEWS-Ghana
2022-08-08,pepper,Prestea,Prestea Main Market,11.35,GHS,WFP-GIEWS-Ghana
2022-08-15,pepper,Prestea,Prestea Main Market,11.92,GHS,WFP-GIEWS-Ghana
2022-08-22,pepper,Prestea,Prestea Main Market,12.03,GHS,WFP-GIEWS-Ghana
2022-08-29,pepper,Prestea,Prestea Main Market,11.16,GHS,WFP-GIEWS-Ghana
2022-09-05,pepper,Prestea,Prestea Main Market,10.03,GHS,WFP-GIEWS-Ghana
2022-09-12,pepper,Prestea,Prestea Main Market,10.46,GHS,WFP-GIEWS-Ghana
2022-09-19,pepper,Prestea,Prestea Main Market,10.93,GHS,WFP-GIEWS-Ghana
2022-09-26,pepper,Prestea,Prestea Main Market,10.77,GHS,WFP-GIEWS-Ghana
2022-10-03,pepper,Prestea,Prestea Main Market,8.37,GHS,WFP-GIEWS-Ghana
2022-10-10,pepper,Prestea,Prestea Main Market,8.72,GHS,WFP-GIEWS-Ghana
2022-10-17,pepper,Prestea,Prestea Main Market,8.49,GHS,WFP-GIEWS-Ghana
2022-10-24,pepper,Prestea,Prestea Main Market,8.72,GHS,WFP-GIEWS-Ghana
2022-10-31,pepper,Prestea,Prestea Main Market,9.38,GHS,WFP-GIEWS-Ghana
2022-11-07,pepper,Prestea,Prestea Main Market,8.37,GHS,WFP-GIEWS-Ghana
2022-11-14,pepper,Prestea,Prestea Main Market,8.3,GHS,WFP-GIEWS-Ghana
2022-11-21,pepper,Prestea,Prestea Main Market,8.58,GHS,WFP-GIEWS-Ghana
2022-11-28,pepper,Prestea,Prestea Main Market,8.97,GHS,WFP-GIEWS-Ghana
2022-12-05,pepper,Prestea,Prestea Main Market,9.15,GHS,WFP-GIEWS-Ghana
2022-12-12,pepper,Prestea,Prestea Main Market,9.08,GHS,WFP-GIEWS-Ghana
2022-12-19,pepper,Prestea,Prestea Main Market,9.35,GHS,WFP-GIEWS-Ghana
2022-12-26,pepper,Prestea,Prestea Main Market,8.3,GHS,WFP-GIEWS-Ghana
2023-01-02,pepper,Prestea,Prestea Main Market,11.96,GHS,WFP-GIEWS-Ghana
2023-01-09,pepper,Prestea,Prestea Main Market,11.27,GHS,WFP-GIEWS-Ghana
2023-01-16,pepper,Prestea,Prestea Main Market,11.75,GHS,WFP-GIEWS-Ghana
2023-01-23,pepper,Prestea,Prestea Main Market,10.81,GHS,WFP-GIEWS-Ghana
2023-01-30,pepper,Prestea,Prestea Main Market,11.42,GHS,WFP-GIEWS-Ghana
2023-02-06,pepper,Prestea,Prestea Main Market,11.6,GHS,WFP-GIEWS-Ghana
2023-02-13,pepper,Prestea,Prestea Main Market,12.02,GHS,WFP-GIEWS-Ghana
2023-02-20,pepper,Prestea,Prestea Main Market,10.76,GHS,WFP-GIEWS-Ghana
2023-02-27,pepper,Prestea,Prestea Main Market,11.5,GHS,WFP-GIEWS-Ghana
2023-03-06,pepper,Prestea,Prestea Main Market,9.42,GHS,WFP-GIEWS-Ghana
2023-03-13,pepper,Prestea,Prestea Main Market,10.05,GHS,WFP-GIEWS-Ghana
2023-03-20,pepper,Prestea,Prestea Main Market,10.16,GHS,WFP-GIEWS-Ghana
2023-03-27,pepper,Prestea,Prestea Main Market,10.36,GHS,WFP-GIEWS-Ghana
2023-04-03,pepper,Prestea,Prestea Main Market,9.7,GHS,WFP-GIEWS-Ghana
2023-04-10,pepper,Prestea,Prestea Main Market,10.28,GHS,WFP-GIEWS-Ghana
2023-04-17,pepper,Prestea,Prestea Main Market,10.45,GHS,WFP-GIEWS-Ghana
2023-04-24,pepper,Prestea,Prestea Main Market,9.26,GHS,WFP-GIEWS-Ghana
2023-05-01,pepper,Prestea,Prestea Main Market,10.22,GHS,WFP-GIEWS-Ghana
2023-05-08,pepper,Prestea,Prestea Main Market,10.36,GHS,WFP-GIEWS-Ghana
2023-05-15,pepper,Prestea,Prestea Main Market,9.87,GHS,WFP-GIEWS-Ghana
2023-05-22,pepper,Prestea,Prestea Main Market,9.49,GHS,WFP-GIEWS-Ghana
2023-05-29,pepper,Prestea,Prestea Main Market,10.35,GHS,WFP-GIEWS-Ghana
2023-06-05,pepper,Prestea,Prestea Main Market,10.39,GHS,WFP-GIEWS-Ghana
2023-06-12,pepper,Prestea,Prestea Main Market,10.84,GHS,WFP-GIEWS-Ghana
2023-06-19,pepper,Prestea,Prestea Main Market,10.9,GHS,WFP-GIEWS-Ghana
2023-06-26,pepper,Prestea,Prestea Main Market,11.23,GHS,WFP-GIEWS-Ghana
2023-07-03,pepper,Prestea,Prestea Main Market,11.99,GHS,WFP-GIEWS-Ghana
2023-07-10,pepper,Prestea,Prestea Main Market,11.97,GHS,WFP-GIEWS-Ghana
2023-07-17,pepper,Prestea,Prestea Main Market,12.35,GHS,WFP-GIEWS-Ghana
2023-07-24,pepper,Prestea,Prestea Main Market,12.8,GHS,WFP-GIEWS-Ghana
2023-07-31,pepper,Prestea,Prestea Main Market,13.43,GHS,WFP-GIEWS-Ghana
2023-08-07,pepper,Prestea,Prestea Main Market,11.64,GHS,WFP-GIEWS-Ghana
2023-08-14,pepper,Prestea,Prestea Main Market,12.54,GHS,WFP-GIEWS-Ghana
2023-08-21,pepper,Prestea,Prestea Main Market,11.84,GHS,WFP-GIEWS-Ghana
2023-08-28,pepper,Prestea,Prestea Main Market,12.89,GHS,WFP-GIEWS-Ghana
2023-09-04,pepper,Prestea,Prestea Main Market,10.71,GHS,WFP-GIEWS-Ghana
2023-09-11,pepper,Prestea,Prestea Main Market,10.83,GHS,WFP-GIEWS-Ghana
2023-09-18,pepper,Prestea,Prestea Main Market,10.86,GHS,WFP-GIEWS-Ghana
2023-09-25,pepper,Prestea,Prestea Main Market,11.09,GHS,WFP-GIEWS-Ghana
2023-10-02,pepper,Prestea,Prestea Main Market,9.64,GHS,WFP-GIEWS-Ghana
2023-10-09,pepper,Prestea,Prestea Main Market,9.7,GHS,WFP-GIEWS-Ghana
2023-10-16,pepper,Prestea,Prestea Main Market,9.52,GHS,WFP-GIEWS-Ghana
2023-10-23,pepper,Prestea,Prestea Main Market,9.01,GHS,WFP-GIEWS-Ghana
2023-10-30,pepper,Prestea,Prestea Main Market,9.8,GHS,WFP-GIEWS-Ghana
2023-11-06,pepper,Prestea,Prestea Main Market,9.56,GHS,WFP-GIEWS-Ghana
2023-11-13,pepper,Prestea,Prestea Main Market,10.02,GHS,WFP-GIEWS-Ghana
2023-11-20,pepper,Prestea,Prestea Main Market,9.31,GHS,WFP-GIEWS-Ghana
2023-11-27,pepper,Prestea,Prestea Main Market,8.97,GHS,WFP-GIEWS-Ghana
2023-12-04,pepper,Prestea,Prestea Main Market,9.63,GHS,WFP-GIEWS-Ghana
2023-12-11,pepper,Prestea,Prestea Main Market,10.14,GHS,WFP-GIEWS-Ghana
2023-12-18,pepper,Prestea,Prestea Main Market,9.7,GHS,WFP-GIEWS-Ghana
2023-12-25,pepper,Prestea,Prestea Main Market,9.56,GHS,WFP-GIEWS-Ghana
2024-01-01,pepper,Prestea,Prestea Main Market,11.9,GHS,WFP-GIEWS-Ghana
2024-01-08,pepper,Prestea,Prestea Main Market,13.2,GHS,WFP-GIEWS-Ghana
2024-01-15,pepper,Prestea,Prestea Main Market,11.82,GHS,WFP-GIEWS-Ghana
2024-01-22,pepper,Prestea,Prestea Main Market,11.97,GHS,WFP-GIEWS-Ghana
2024-01-29,pepper,Prestea,Prestea Main Market,12.61,GHS,WFP-GIEWS-Ghana
2024-02-05,pepper,Prestea,Prestea Main Market,11.49,GHS,WFP-GIEWS-Ghana
2024-02-12,pepper,Prestea,Prestea Main Market,13.04,GHS,WFP-GIEWS-Ghana
2024-02-19,pepper,Prestea,Prestea Main Market,12.72,GHS,WFP-GIEWS-Ghana
2024-02-26,pepper,Prestea,Prestea Main Market,12.85,GHS,WFP-GIEWS-Ghana
2024-03-04,pepper,Prestea,Prestea Main Market,10.88,GHS,WFP-GIEWS-Ghana
2024-03-11,pepper,Prestea,Prestea Main Market,10.57,GHS,WFP-GIEWS-Ghana
2024-03-18,pepper,Prestea,Prestea Main Market,10.19,GHS,WFP-GIEWS-Ghana
2024-03-25,pepper,Prestea,Prestea Main Market,10.58,GHS,WFP-GIEWS-Ghana
2024-04-01,pepper,Prestea,Prestea Main Market,10.29,GHS,WFP-GIEWS-Ghana
2024-04-08,pepper,Prestea,Prestea Main Market,10.91,GHS,WFP-GIEWS-Ghana
2024-04-15,pepper,Prestea,Prestea Main Market,11.05,GHS,WFP-GIEWS-Ghana
2024-04-22,pepper,Prestea,Prestea Main Market,11.34,GHS,WFP-GIEWS-Ghana
2024-04-29,pepper,Prestea,Prestea Main Market,10.87,GHS,WFP-GIEWS-Ghana
2024-05-06,pepper,Prestea,Prestea Main Market,11.17,GHS,WFP-GIEWS-Ghana
2024-05-13,pepper,Prestea,Prestea Main Market,10.65,GHS,WFP-GIEWS-Ghana
2024-05-20,pepper,Prestea,Prestea Main Market,10.57,GHS,WFP-GIEWS-Ghana
2024-05-27,pepper,Prestea,Prestea Main Market,10.98,GHS,WFP-GIEWS-Ghana
2024-06-03,pepper,Prestea,Prestea Main Market,11.61,GHS,WFP-GIEWS-Ghana
2024-06-10,pepper,Prestea,Prestea Main Market,11.91,GHS,WFP-GIEWS-Ghana
2024-06-17,pepper,Prestea,Prestea Main Market,11.29,GHS,WFP-GIEWS-Ghana
2024-06-24,pepper,Prestea,Prestea Main Market,11.37,GHS,WFP-GIEWS-Ghana
2024-07-01,pepper,Prestea,Prestea Main Market,13.62,GHS,WFP-GIEWS-Ghana
2024-07-08,pepper,Prestea,Prestea Main Market,13.76,GHS,WFP-GIEWS-Ghana
2024-07-15,pepper,Prestea,Prestea Main Market,12.76,GHS,WFP-GIEWS-Ghana
2024-07-22,pepper,Prestea,Prestea Main Market,13.64,GHS,WFP-GIEWS-Ghana
2024-07-29,pepper,Prestea,Prestea Main Market,13.0,GHS,WFP-GIEWS-Ghana
2024-08-05,pepper,Prestea,Prestea Main Market,13.38,GHS,WFP-GIEWS-Ghana
2024-08-12,pepper,Prestea,Prestea Main Market,14.13,GHS,WFP-GIEWS-Ghana
2024-08-19,pepper,Prestea,Prestea Main Market,13.8,GHS,WFP-GIEWS-Ghana
2024-08-26,pepper,Prestea,Prestea Main Market,13.8,GHS,WFP-GIEWS-Ghana
2024-09-02,pepper,Prestea,Prestea Main Market,12.93,GHS,WFP-GIEWS-Ghana
2024-09-09,pepper,Prestea,Prestea Main Market,11.68,GHS,WFP-GIEWS-Ghana
2024-09-16,pepper,Prestea,Prestea Main Market,11.54,GHS,WFP-GIEWS-Ghana
2024-09-23,pepper,Prestea,Prestea Main Market,11.67,GHS,WFP-GIEWS-Ghana
2024-09-30,pepper,Prestea,Prestea Main Market,11.89,GHS,WFP-GIEWS-Ghana
2024-10-07,pepper,Prestea,Prestea Main Market,9.31,GHS,WFP-GIEWS-Ghana
2024-10-14,pepper,Prestea,Prestea Main Market,10.19,GHS,WFP-GIEWS-Ghana
2024-10-21,pepper,Prestea,Prestea Main Market,10.06,GHS,WFP-GIEWS-Ghana
2024-10-28,pepper,Prestea,Prestea Main Market,10.6,GHS,WFP-GIEWS-Ghana
2024-11-04,pepper,Prestea,Prestea Main Market,10.49,GHS,WFP-GIEWS-Ghana
2024-11-11,pepper,Prestea,Prestea Main Market,10.1,GHS,WFP-GIEWS-Ghana
2024-11-18,pepper,Prestea,Prestea Main Market,10.59,GHS,WFP-GIEWS-Ghana
2024-11-25,pepper,Prestea,Prestea Main Market,10.65,GHS,WFP-GIEWS-Ghana
2024-12-02,pepper,Prestea,Prestea Main Market,10.09,GHS,WFP-GIEWS-Ghana
2024-12-09,pepper,Prestea,Prestea Main Market,10.21,GHS,WFP-GIEWS-Ghana
2024-12-16,pepper,Prestea,Prestea Main Market,9.49,GHS,WFP-GIEWS-Ghana
2024-12-23,pepper,Prestea,Prestea Main Market,9.96,GHS,WFP-GIEWS-Ghana
2024-12-30,pepper,Prestea,Prestea Main Market,10.1,GHS,WFP-GIEWS-Ghana
2018-01-01,rice,Tarkwa,Tarkwa Central Market,2.83,GHS,WFP-GIEWS-Ghana
2018-01-08,rice,Tarkwa,Tarkwa Central Market,2.88,GHS,WFP-GIEWS-Ghana
2018-01-15,rice,Tarkwa,Tarkwa Central Market,2.8,GHS,WFP-GIEWS-Ghana
2018-01-22,rice,Tarkwa,Tarkwa Central Market,2.96,GHS,WFP-GIEWS-Ghana
2018-01-29,rice,Tarkwa,Tarkwa Central Market,2.99,GHS,WFP-GIEWS-Ghana
2018-02-05,rice,Tarkwa,Tarkwa Central Market,3.01,GHS,WFP-GIEWS-Ghana
2018-02-12,rice,Tarkwa,Tarkwa Central Market,2.96,GHS,WFP-GIEWS-Ghana
2018-02-19,rice,Tarkwa,Tarkwa Central Market,2.78,GHS,WFP-GIEWS-Ghana
2018-02-26,rice,Tarkwa,Tarkwa Central Market,2.89,GHS,WFP-GIEWS-Ghana
2018-03-05,rice,Tarkwa,Tarkwa Central Market,2.5,GHS,WFP-GIEWS-Ghana
2018-03-12,rice,Tarkwa,Tarkwa Central Market,2.5,GHS,WFP-GIEWS-Ghana
2018-03-19,rice,Tarkwa,Tarkwa Central Market,2.55,GHS,WFP-GIEWS-Ghana
2018-03-26,rice,Tarkwa,Tarkwa Central Market,2.68,GHS,WFP-GIEWS-Ghana
2018-04-02,rice,Tarkwa,Tarkwa Central Market,2.64,GHS,WFP-GIEWS-Ghana
2018-04-09,rice,Tarkwa,Tarkwa Central Market,2.45,GHS,WFP-GIEWS-Ghana
2018-04-16,rice,Tarkwa,Tarkwa Central Market,2.62,GHS,WFP-GIEWS-Ghana
2018-04-23,rice,Tarkwa,Tarkwa Central Market,2.62,GHS,WFP-GIEWS-Ghana
2018-04-30,rice,Tarkwa,Tarkwa Central Market,2.47,GHS,WFP-GIEWS-Ghana
2018-05-07,rice,Tarkwa,Tarkwa Central Market,2.66,GHS,WFP-GIEWS-Ghana
2018-05-14,rice,Tarkwa,Tarkwa Central Market,2.56,GHS,WFP-GIEWS-Ghana
2018-05-21,rice,Tarkwa,Tarkwa Central Market,2.43,GHS,WFP-GIEWS-Ghana
2018-05-28,rice,Tarkwa,Tarkwa Central Market,2.62,GHS,WFP-GIEWS-Ghana
2018-06-04,rice,Tarkwa,Tarkwa Central Market,2.84,GHS,WFP-GIEWS-Ghana
2018-06-11,rice,Tarkwa,Tarkwa Central Market,2.79,GHS,WFP-GIEWS-Ghana
2018-06-18,rice,Tarkwa,Tarkwa Central Market,2.81,GHS,WFP-GIEWS-Ghana
2018-06-25,rice,Tarkwa,Tarkwa Central Market,2.73,GHS,WFP-GIEWS-Ghana
2018-07-02,rice,Tarkwa,Tarkwa Central Market,3.25,GHS,WFP-GIEWS-Ghana
2018-07-09,rice,Tarkwa,Tarkwa Central Market,3.17,GHS,WFP-GIEWS-Ghana
2018-07-16,rice,Tarkwa,Tarkwa Central Market,3.19,GHS,WFP-GIEWS-Ghana
2018-07-23,rice,Tarkwa,Tarkwa Central Market,3.22,GHS,WFP-GIEWS-Ghana
2018-07-30,rice,Tarkwa,Tarkwa Central Market,3.02,GHS,WFP-GIEWS-Ghana
2018-08-06,rice,Tarkwa,Tarkwa Central Market,3.08,GHS,WFP-GIEWS-Ghana
2018-08-13,rice,Tarkwa,Tarkwa Central Market,2.91,GHS,WFP-GIEWS-Ghana
2018-08-20,rice,Tarkwa,Tarkwa Central Market,3.26,GHS,WFP-GIEWS-Ghana
2018-08-27,rice,Tarkwa,Tarkwa Central Market,3.04,GHS,WFP-GIEWS-Ghana
2018-09-03,rice,Tarkwa,Tarkwa Central Market,2.88,GHS,WFP-GIEWS-Ghana
2018-09-10,rice,Tarkwa,Tarkwa Central Market,2.91,GHS,WFP-GIEWS-Ghana
2018-09-17,rice,Tarkwa,Tarkwa Central Market,2.94,GHS,WFP-GIEWS-Ghana
2018-09-24,rice,Tarkwa,Tarkwa Central Market,2.73,GHS,WFP-GIEWS-Ghana
2018-10-01,rice,Tarkwa,Tarkwa Central Market,2.45,GHS,WFP-GIEWS-Ghana
2018-10-08,rice,Tarkwa,Tarkwa Central Market,2.62,GHS,WFP-GIEWS-Ghana
2018-10-15,rice,Tarkwa,Tarkwa Central Market,2.62,GHS,WFP-GIEWS-Ghana
2018-10-22,rice,Tarkwa,Tarkwa Central Market,2.55,GHS,WFP-GIEWS-Ghana
2018-10-29,rice,Tarkwa,Tarkwa Central Market,2.49,GHS,WFP-GIEWS-Ghana
2018-11-05,rice,Tarkwa,Tarkwa Central Market,2.37,GHS,WFP-GIEWS-Ghana
2018-11-12,rice,Tarkwa,Tarkwa Central Market,2.54,GHS,WFP-GIEWS-Ghana
2018-11-19,rice,Tarkwa,Tarkwa Central Market,2.45,GHS,WFP-GIEWS-Ghana
2018-11-26,rice,Tarkwa,Tarkwa Central Market,2.52,GHS,WFP-GIEWS-Ghana
2018-12-03,rice,Tarkwa,Tarkwa Central Market,2.42,GHS,WFP-GIEWS-Ghana
2018-12-10,rice,Tarkwa,Tarkwa Central Market,2.47,GHS,WFP-GIEWS-Ghana
2018-12-17,rice,Tarkwa,Tarkwa Central Market,2.5,GHS,WFP-GIEWS-Ghana
2018-12-24,rice,Tarkwa,Tarkwa Central Market,2.51,GHS,WFP-GIEWS-Ghana
2018-12-31,rice,Tarkwa,Tarkwa Central Market,2.53,GHS,WFP-GIEWS-Ghana
2019-01-07,rice,Tarkwa,Tarkwa Central Market,3.1,GHS,WFP-GIEWS-Ghana
2019-01-14,rice,Tarkwa,Tarkwa Central Market,3.01,GHS,WFP-GIEWS-Ghana
2019-01-21,rice,Tarkwa,Tarkwa Central Market,3.38,GHS,WFP-GIEWS-Ghana
2019-01-28,rice,Tarkwa,Tarkwa Central Market,3.49,GHS,WFP-GIEWS-Ghana
2019-02-04,rice,Tarkwa,Tarkwa Central Market,3.26,GHS,WFP-GIEWS-Ghana
2019-02-11,rice,Tarkwa,Tarkwa Central Market,3.03,GHS,WFP-GIEWS-Ghana
2019-02-18,rice,Tarkwa,Tarkwa Central Market,3.1,GHS,WFP-GIEWS-Ghana
2019-02-25,rice,Tarkwa,Tarkwa Central Market,3.26,GHS,WFP-GIEWS-Ghana
2019-03-04,rice,Tarkwa,Tarkwa Central Market,2.89,GHS,WFP-GIEWS-Ghana
2019-03-11,rice,Tarkwa,Tarkwa Central Market,2.61,GHS,WFP-GIEWS-Ghana
2019-03-18,rice,Tarkwa,Tarkwa Central Market,2.73,GHS,WFP-GIEWS-Ghana
2019-03-25,rice,Tarkwa,Tarkwa Central Market,2.76,GHS,WFP-GIEWS-Ghana
2019-04-01,rice,Tarkwa,Tarkwa Central Market,2.85,GHS,WFP-GIEWS-Ghana
2019-04-08,rice,Tarkwa,Tarkwa Central Market,2.72,GHS,WFP-GIEWS-Ghana
2019-04-15,rice,Tarkwa,Tarkwa Central Market,2.59,GHS,WFP-GIEWS-Ghana
2019-04-22,rice,Tarkwa,Tarkwa Central Market,2.83,GHS,WFP-GIEWS-Ghana
2019-04-29,rice,Tarkwa,Tarkwa Central Market,2.88,GHS,WFP-GIEWS-Ghana
2019-05-06,rice,Tarkwa,Tarkwa Central Market,2.77,GHS,WFP-GIEWS-Ghana
2019-05-13,rice,Tarkwa,Tarkwa Central Market,2.82,GHS,WFP-GIEWS-Ghana
2019-05-20,rice,Tarkwa,Tarkwa Central Market,2.72,GHS,WFP-GIEWS-Ghana
2019-05-27,rice,Tarkwa,Tarkwa Central Market,2.68,GHS,WFP-GIEWS-Ghana
2019-06-03,rice,Tarkwa,Tarkwa Central Market,3.16,GHS,WFP-GIEWS-Ghana
2019-06-10,rice,Tarkwa,Tarkwa Central Market,3.09,GHS,WFP-GIEWS-Ghana
2019-06-17,rice,Tarkwa,Tarkwa Central Market,3.1,GHS,WFP-GIEWS-Ghana
2019-06-24,rice,Tarkwa,Tarkwa Central Market,3.22,GHS,WFP-GIEWS-Ghana
2019-07-01,rice,Tarkwa,Tarkwa Central Market,3.28,GHS,WFP-GIEWS-Ghana
2019-07-08,rice,Tarkwa,Tarkwa Central Market,3.35,GHS,WFP-GIEWS-Ghana
2019-07-15,rice,Tarkwa,Tarkwa Central Market,3.45,GHS,WFP-GIEWS-Ghana
2019-07-22,rice,Tarkwa,Tarkwa Central Market,3.35,GHS,WFP-GIEWS-Ghana
2019-07-29,rice,Tarkwa,Tarkwa Central Market,3.53,GHS,WFP-GIEWS-Ghana
2019-08-05,rice,Tarkwa,Tarkwa Central Market,3.42,GHS,WFP-GIEWS-Ghana
2019-08-12,rice,Tarkwa,Tarkwa Central Market,3.31,GHS,WFP-GIEWS-Ghana
2019-08-19,rice,Tarkwa,Tarkwa Central Market,3.46,GHS,WFP-GIEWS-Ghana
2019-08-26,rice,Tarkwa,Tarkwa Central Market,3.47,GHS,WFP-GIEWS-Ghana
2019-09-02,rice,Tarkwa,Tarkwa Central Market,3.21,GHS,WFP-GIEWS-Ghana
2019-09-09,rice,Tarkwa,Tarkwa Central Market,3.15,GHS,WFP-GIEWS-Ghana
2019-09-16,rice,Tarkwa,Tarkwa Central Market,3.15,GHS,WFP-GIEWS-Ghana
2019-09-23,rice,Tarkwa,Tarkwa Central Market,3.14,GHS,WFP-GIEWS-Ghana
2019-09-30,rice,Tarkwa,Tarkwa Central Market,3.07,GHS,WFP-GIEWS-Ghana
2019-10-07,rice,Tarkwa,Tarkwa Central Market,2.57,GHS,WFP-GIEWS-Ghana
2019-10-14,rice,Tarkwa,Tarkwa Central Market,2.68,GHS,WFP-GIEWS-Ghana
2019-10-21,rice,Tarkwa,Tarkwa Central Market,2.61,GHS,WFP-GIEWS-Ghana
2019-10-28,rice,Tarkwa,Tarkwa Central Market,2.83,GHS,WFP-GIEWS-Ghana
2019-11-04,rice,Tarkwa,Tarkwa Central Market,2.81,GHS,WFP-GIEWS-Ghana
2019-11-11,rice,Tarkwa,Tarkwa Central Market,2.73,GHS,WFP-GIEWS-Ghana
2019-11-18,rice,Tarkwa,Tarkwa Central Market,2.71,GHS,WFP-GIEWS-Ghana
2019-11-25,rice,Tarkwa,Tarkwa Central Market,2.66,GHS,WFP-GIEWS-Ghana
2019-12-02,rice,Tarkwa,Tarkwa Central Market,2.55,GHS,WFP-GIEWS-Ghana
2019-12-09,rice,Tarkwa,Tarkwa Central Market,2.66,GHS,WFP-GIEWS-Ghana
2019-12-16,rice,Tarkwa,Tarkwa Central Market,2.69,GHS,WFP-GIEWS-Ghana
2019-12-23,rice,Tarkwa,Tarkwa Central Market,2.71,GHS,WFP-GIEWS-Ghana
2019-12-30,rice,Tarkwa,Tarkwa Central Market,2.73,GHS,WFP-GIEWS-Ghana
2020-01-06,rice,Tarkwa,Tarkwa Central Market,3.56,GHS,WFP-GIEWS-Ghana
2020-01-13,rice,Tarkwa,Tarkwa Central Market,3.34,GHS,WFP-GIEWS-Ghana
2020-01-20,rice,Tarkwa,Tarkwa Central Market,3.34,GHS,WFP-GIEWS-Ghana
2020-01-27,rice,Tarkwa,Tarkwa Central Market,3.63,GHS,WFP-GIEWS-Ghana
2020-02-03,rice,Tarkwa,Tarkwa Central Market,3.56,GHS,WFP-GIEWS-Ghana
2020-02-10,rice,Tarkwa,Tarkwa Central Market,3.4,GHS,WFP-GIEWS-Ghana
2020-02-17,rice,Tarkwa,Tarkwa Central Market,3.44,GHS,WFP-GIEWS-Ghana
2020-02-24,rice,Tarkwa,Tarkwa Central Market,3.44,GHS,WFP-GIEWS-Ghana
2020-03-02,rice,Tarkwa,Tarkwa Central Market,2.96,GHS,WFP-GIEWS-Ghana
2020-03-09,rice,Tarkwa,Tarkwa Central Market,3.02,GHS,WFP-GIEWS-Ghana
2020-03-16,rice,Tarkwa,Tarkwa Central Market,3.26,GHS,WFP-GIEWS-Ghana
2020-03-23,rice,Tarkwa,Tarkwa Central Market,2.98,GHS,WFP-GIEWS-Ghana
2020-03-30,rice,Tarkwa,Tarkwa Central Market,3.04,GHS,WFP-GIEWS-Ghana
2020-04-06,rice,Tarkwa,Tarkwa Central Market,2.78,GHS,WFP-GIEWS-Ghana
2020-04-13,rice,Tarkwa,Tarkwa Central Market,2.92,GHS,WFP-GIEWS-Ghana
2020-04-20,rice,Tarkwa,Tarkwa Central Market,3.13,GHS,WFP-GIEWS-Ghana
2020-04-27,rice,Tarkwa,Tarkwa Central Market,3.03,GHS,WFP-GIEWS-Ghana
2020-05-04,rice,Tarkwa,Tarkwa Central Market,2.47,GHS,WFP-GIEWS-Ghana
2020-05-11,rice,Tarkwa,Tarkwa Central Market,3.08,GHS,WFP-GIEWS-Ghana
2020-05-18,rice,Tarkwa,Tarkwa Central Market,3.23,GHS,WFP-GIEWS-Ghana
2020-05-25,rice,Tarkwa,Tarkwa Central Market,2.76,GHS,WFP-GIEWS-Ghana
2020-06-01,rice,Tarkwa,Tarkwa Central Market,3.48,GHS,WFP-GIEWS-Ghana
2020-06-08,rice,Tarkwa,Tarkwa Central Market,2.92,GHS,WFP-GIEWS-Ghana
2020-06-15,rice,Tarkwa,Tarkwa Central Market,3.4,GHS,WFP-GIEWS-Ghana
2020-06-22,rice,Tarkwa,Tarkwa Central Market,3.28,GHS,WFP-GIEWS-Ghana
2020-06-29,rice,Tarkwa,Tarkwa Central Market,2.97,GHS,WFP-GIEWS-Ghana
2020-07-06,rice,Tarkwa,Tarkwa Central Market,3.76,GHS,WFP-GIEWS-Ghana
2020-07-13,rice,Tarkwa,Tarkwa Central Market,3.87,GHS,WFP-GIEWS-Ghana
2020-07-20,rice,Tarkwa,Tarkwa Central Market,3.75,GHS,WFP-GIEWS-Ghana
2020-07-27,rice,Tarkwa,Tarkwa Central Market,3.79,GHS,WFP-GIEWS-Ghana
2020-08-03,rice,Tarkwa,Tarkwa Central Market,3.66,GHS,WFP-GIEWS-Ghana
2020-08-10,rice,Tarkwa,Tarkwa Central Market,3.45,GHS,WFP-GIEWS-Ghana
2020-08-17,rice,Tarkwa,Tarkwa Central Market,3.83,GHS,WFP-GIEWS-Ghana
2020-08-24,rice,Tarkwa,Tarkwa Central Market,3.98,GHS,WFP-GIEWS-Ghana
2020-08-31,rice,Tarkwa,Tarkwa Central Market,3.89,GHS,WFP-GIEWS-Ghana
2020-09-07,rice,Tarkwa,Tarkwa Central Market,3.08,GHS,WFP-GIEWS-Ghana
2020-09-14,rice,Tarkwa,Tarkwa Central Market,3.14,GHS,WFP-GIEWS-Ghana
2020-09-21,rice,Tarkwa,Tarkwa Central Market,3.23,GHS,WFP-GIEWS-Ghana
2020-09-28,rice,Tarkwa,Tarkwa Central Market,3.13,GHS,WFP-GIEWS-Ghana
2020-10-05,rice,Tarkwa,Tarkwa Central Market,2.87,GHS,WFP-GIEWS-Ghana
2020-10-12,rice,Tarkwa,Tarkwa Central Market,2.91,GHS,WFP-GIEWS-Ghana
