date,crop_type,region,demand_kg,price_per_kg,festival_flag,month,week_of_year
2020-07-27,pepper,Prestea,92.0,9.52,0,7,31
2020-08-03,pepper,Prestea,130.6,10.06,1,8,32
2020-08-10,pepper,Prestea,129.3,9.57,1,8,33
2020-08-17,pepper,Prestea,144.3,9.1,1,8,34
2020-08-24,pepper,Prestea,125.5,9.88,1,8,35
2020-08-31,pepper,Prestea,132.1,9.64,1,8,36
2020-09-07,pepper,Prestea,93.0,8.68,0,9,37
2020-09-14,pepper,Prestea,90.8,9.53,0,9,38
2020-09-21,pepper,Prestea,95.9,8.29,0,9,39
2020-09-28,pepper,Prestea,101.6,8.97,0,9,40
2020-10-05,pepper,Prestea,110.1,7.26,0,10,41
2020-10-12,pepper,Prestea,97.6,7.83,0,10,42
2020-10-19,pepper,Prestea,103.1,7.65,0,10,43
2020-10-26,pepper,Prestea,85.5,7.67,0,10,44
2020-11-02,pepper,Prestea,89.8,7.32,0,11,45
2020-11-09,pepper,Prestea,95.8,7.37,0,11,46
2020-11-16,pepper,Prestea,93.1,7.89,0,11,47
2020-11-23,pepper,Prestea,89.6,8.14,0,11,48
2020-11-30,pepper,Prestea,84.8,7.75,0,11,49
2020-12-07,pepper,Prestea,105.0,7.38,0,12,50
2020-12-14,pepper,Prestea,106.8,7.76,0,12,51
2020-12-21,pepper,Prestea,159.5,8.4,1,12,52
2020-12-28,pepper,Prestea,168.7,7.68,1,12,53
2021-01-04,pepper,Prestea,86.3,10.36,0,1,1
2021-01-11,pepper,Prestea,86.3,9.5,0,1,2
2021-01-18,pepper,Prestea,89.4,9.77,0,1,3
2021-01-25,pepper,Prestea,98.3,10.03,0,1,4
2021-02-01,pepper,Prestea,86.1,10.01,0,2,5
2021-02-08,pepper,Prestea,88.6,9.55,0,2,6
2021-02-15,pepper,Prestea,97.3,9.53,0,2,7
2021-02-22,pepper,Prestea,92.6,10.24,0,2,8
2021-03-01,pepper,Prestea,87.6,8.85,0,3,9
2021-03-08,pepper,Prestea,90.0,8.96,0,3,10
2021-03-15,pepper,Prestea,88.0,9.05,0,3,11
2021-03-22,pepper,Prestea,95.6,8.49,0,3,12
2021-03-29,pepper,Prestea,102.8,8.34,0,3,13
2021-04-05,pepper,Prestea,137.8,8.96,1,4,14
2021-04-12,pepper,Prestea,157.1,8.74,1,4,15
2021-04-19,pepper,Prestea,99.2,8.17,0,4,16
2021-04-26,pepper,Prestea,112.6,8.15,0,4,17
2021-05-03,pepper,Prestea,96.3,8.72,0,5,18
2021-05-10,pepper,Prestea,95.9,8.49,0,5,19
2021-05-17,pepper,Prestea,99.3,8.54,0,5,20
2021-05-24,pepper,Prestea,91.0,8.92,0,5,21
2021-05-31,pepper,Prestea,83.7,8.81,0,5,22
2021-06-07,pepper,Prestea,90.0,9.86,0,6,23
2021-06-14,pepper,Prestea,99.3,8.63,0,6,24
2021-06-21,pepper,Prestea,85.3,9.45,0,6,25
2021-06-28,pepper,Prestea,92.6,9.62,0,6,26
2021-07-05,pepper,Prestea,80.3,9.9,0,7,27
2021-07-12,pepper,Prestea,87.3,10.27,0,7,28
2021-07-19,pepper,Prestea,91.0,10.19,0,7,29
2021-07-26,pepper,Prestea,87.8,10.56,0,7,30
2021-08-02,pepper,Prestea,121.7,11.31,1,8,31
2021-08-09,pepper,Prestea,122.8,11.47,1,8,32
2021-08-16,pepper,Prestea,127.8,10.27,1,8,33
2021-08-23,pepper,Prestea,128.9,10.84,1,8,34
2021-08-30,pepper,Prestea,129.2,10.85,1,8,35
2021-09-06,pepper,Prestea,89.2,9.69,0,9,36
2021-09-13,pepper,Prestea,95.8,9.69,0,9,37
2021-09-20,pepper,Prestea,96.0,9.66,0,9,38
2021-09-27,pepper,Prestea,90.0,10.18,0,9,39
2021-10-04,pepper,Prestea,107.8,8.52,0,10,40
2021-10-11,pepper,Prestea,99.6,7.81,0,10,41
2021-10-18,pepper,Prestea,93.3,8.42,0,10,42
2021-10-25,pepper,Prestea,92.3,8.45,0,10,43
2021-11-01,pepper,Prestea,90.8,8.32,0,11,44
2021-11-08,pepper,Prestea,98.1,8.58,0,11,45
2021-11-15,pepper,Prestea,92.9,8.27,0,11,46
2021-11-22,pepper,Prestea,93.5,8.28,0,11,47
2021-11-29,pepper,Prestea,93.9,8.25,0,11,48
2021-12-06,pepper,Prestea,97.7,7.6,0,12,49
2021-12-13,pepper,Prestea,87.5,8.24,0,12,50
2021-12-20,pepper,Prestea,160.8,8.04,1,12,51
2021-12-27,pepper,Prestea,176.8,7.87,1,12,52
2022-01-03,pepper,Prestea,88.0,11.18,0,1,1
2022-01-10,pepper,Prestea,97.7,10.78,0,1,2
2022-01-17,pepper,Prestea,94.8,10.56,0,1,3
2022-01-24,pepper,Prestea,95.2,10.33,0,1,4
2022-01-31,pepper,Prestea,100.0,10.7,0,1,5
2022-02-07,pepper,Prestea,87.7,11.06,0,2,6
2022-02-14,pepper,Prestea,93.5,10.29,0,2,7
2022-02-21,pepper,Prestea,90.7,10.64,0,2,8
2022-02-28,pepper,Prestea,96.7,11.01,0,2,9
2022-03-07,pepper,Prestea,103.6,8.41,0,3,10
2022-03-14,pepper,Prestea,93.8,9.1,0,3,11
2022-03-21,pepper,Prestea,102.3,8.96,0,3,12
2022-03-28,pepper,Prestea,93.1,9.07,0,3,13
2022-04-04,pepper,Prestea,161.1,8.99,1,4,14
2022-04-11,pepper,Prestea,156.8,9.23,1,4,15
2022-04-18,pepper,Prestea,91.3,9.89,0,4,16
2022-04-25,pepper,Prestea,101.9,9.06,0,4,17
2022-05-02,pepper,Prestea,88.3,9.35,0,5,18
2022-05-09,pepper,Prestea,93.2,9.98,0,5,19
2022-05-16,pepper,Prestea,96.7,9.03,0,5,20
2022-05-23,pepper,Prestea,108.7,9.91,0,5,21
2022-05-30,pepper,Prestea,98.7,9.24,0,5,22
2022-06-06,pepper,Prestea,88.7,10.83,0,6,23
2022-06-13,pepper,Prestea,86.9,10.41,0,6,24
2022-06-20,pepper,Prestea,103.5,10.23,0,6,25
2022-06-27,pepper,Prestea,95.0,10.08,0,6,26
2022-07-04,pepper,Prestea,86.5,11.11,0,7,27
2022-07-11,pepper,Prestea,90.7,11.43,0,7,28
2022-07-18,pepper,Prestea,90.2,11.8,0,7,29
2022-07-25,pepper,Prestea,92.5,11.39,0,7,30
2022-08-01,pepper,Prestea,134.9,11.32,1,8,31
2022-08-08,pepper,Prestea,135.7,11.35,1,8,32
2022-08-15,pepper,Prestea,131.4,11.92,1,8,33
2022-08-22,pepper,Prestea,131.3,12.03,1,8,34
2022-08-29,pepper,Prestea,139.6,11.16,1,8,35
2022-09-05,pepper,Prestea,105.8,10.03,0,9,36
2022-09-12,pepper,Prestea,96.6,10.46,0,9,37
2022-09-19,pepper,Prestea,88.6,10.93,0,9,38
2022-09-26,pepper,Prestea,93.3,10.77,0,9,39
2022-10-03,pepper,Prestea,107.7,8.37,0,10,40
2022-10-10,pepper,Prestea,89.2,8.72,0,10,41
2022-10-17,pepper,Prestea,91.1,8.49,0,10,42
2022-10-24,pepper,Prestea,105.4,8.72,0,10,43
2022-10-31,pepper,Prestea,103.2,9.38,0,10,44
2022-11-07,pepper,Prestea,95.8,8.37,0,11,45
2022-11-14,pepper,Prestea,105.0,8.3,0,11,46
2022-11-21,pepper,Prestea,99.4,8.58,0,11,47
2022-11-28,pepper,Prestea,96.9,8.97,0,11,48
2022-12-05,pepper,Prestea,99.4,9.15,0,12,49
2022-12-12,pepper,Prestea,90.6,9.08,0,12,50
2022-12-19,pepper,Prestea,89.7,9.35,0,12,51
2022-12-26,pepper,Prestea,171.3,8.3,1,12,52
2023-01-02,pepper,Prestea,88.5,11.96,0,1,1
2023-01-09,pepper,Prestea,87.1,11.27,0,1,2
2023-01-16,pepper,Prestea,94.8,11.75,0,1,3
2023-01-23,pepper,Prestea,93.9,10.81,0,1,4
2023-01-30,pepper,Prestea,90.1,11.42,0,1,5
2023-02-06,pepper,Prestea,93.5,11.6,0,2,6
2023-02-13,pepper,Prestea,88.9,12.02,0,2,7
2023-02-20,pepper,Prestea,102.2,10.76,0,2,8
2023-02-27,pepper,Prestea,87.4,11.5,0,2,9
2023-03-06,pepper,Prestea,94.2,9.42,0,3,10
2023-03-13,pepper,Prestea,96.1,10.05,0,3,11
2023-03-20,pepper,Prestea,97.5,10.16,0,3,12
2023-03-27,pepper,Prestea,88.6,10.36,0,3,13
2023-04-03,pepper,Prestea,146.0,9.7,1,4,14
2023-04-10,pepper,Prestea,154.2,10.28,1,4,15
2023-04-17,pepper,Prestea,91.4,10.45,0,4,16
2023-04-24,pepper,Prestea,95.7,9.26,0,4,17
2023-05-01,pepper,Prestea,103.6,10.22,0,5,18
2023-05-08,pepper,Prestea,93.3,10.36,0,5,19
2023-05-15,pepper,Prestea,107.5,9.87,0,5,20
2023-05-22,pepper,Prestea,103.7,9.49,0,5,21
2023-05-29,pepper,Prestea,98.8,10.35,0,5,22
2023-06-05,pepper,Prestea,101.2,10.39,0,6,23
2023-06-12,pepper,Prestea,83.5,10.84,0,6,24
2023-06-19,pepper,Prestea,92.1,10.9,0,6,25
2023-06-26,pepper,Prestea,96.0,11.23,0,6,26
2023-07-03,pepper,Prestea,94.7,11.99,0,7,27
2023-07-10,pepper,Prestea,82.8,11.97,0,7,28
2023-07-17,pepper,Prestea,90.3,12.35,0,7,29
2023-07-24,pepper,Prestea,82.3,12.8,0,7,30
2023-07-31,pepper,Prestea,86.3,13.43,0,7,31
2023-08-07,pepper,Prestea,142.4,11.64,1,8,32
2023-08-14,pepper,Prestea,140.8,12.54,1,8,33
2023-08-21,pepper,Prestea,149.8,11.84,1,8,34
2023-08-28,pepper,Prestea,135.7,12.89,1,8,35
2023-09-04,pepper,Prestea,107.4,10.71,0,9,36
2023-09-11,pepper,Prestea,99.2,10.83,0,9,37
2023-09-18,pepper,Prestea,118.2,10.86,0,9,38
2023-09-25,pepper,Prestea,92.3,11.09,0,9,39
2023-10-02,pepper,Prestea,97.0,9.64,0,10,40
2023-10-09,pepper,Prestea,105.1,9.7,0,10,41
2023-10-16,pepper,Prestea,105.7,9.52,0,10,42
2023-10-23,pepper,Prestea,108.4,9.01,0,10,43
2023-10-30,pepper,Prestea,102.9,9.8,0,10,44
2023-11-06,pepper,Prestea,88.8,9.56,0,11,45
2023-11-13,pepper,Prestea,107.3,10.02,0,11,46
2023-11-20,pepper,Prestea,102.2,9.31,0,11,47
2023-11-27,pepper,Prestea,114.3,8.97,0,11,48
2023-12-04,pepper,Prestea,89.1,9.63,0,12,49
2023-12-11,pepper,Prestea,99.2,10.14,0,12,50
2023-12-18,pepper,Prestea,97.6,9.7,0,12,51
2023-12-25,pepper,Prestea,175.4,9.56,1,12,52
2024-01-01,pepper,Prestea,98.7,11.9,0,1,1
2024-01-08,pepper,Prestea,91.6,13.2,0,1,2
2024-01-15,pepper,Prestea,91.2,11.82,0,1,3
2024-01-22,pepper,Prestea,96.1,11.97,0,1,4
2024-01-29,pepper,Prestea,91.8,12.61,0,1,5
2024-02-05,pepper,Prestea,103.1,11.49,0,2,6
2024-02-12,pepper,Prestea,96.4,13.04,0,2,7
2024-02-19,pepper,Prestea,93.6,12.72,0,2,8
2024-02-26,pepper,Prestea,85.0,12.85,0,2,9
2024-03-04,pepper,Prestea,100.4,10.88,0,3,10
2024-03-11,pepper,Prestea,117.9,10.57,0,3,11
2024-03-18,pepper,Prestea,115.1,10.19,0,3,12
2024-03-25,pepper,Prestea,83.7,10.58,0,3,13
2024-04-01,pepper,Prestea,165.3,10.29,1,4,14
2024-04-08,pepper,Prestea,166.4,10.91,1,4,15
2024-04-15,pepper,Prestea,98.1,11.05,0,4,16
2024-04-22,pepper,Prestea,94.6,11.34,0,4,17
2024-04-29,pepper,Prestea,98.8,10.87,0,4,18
2024-05-06,pepper,Prestea,102.3,11.17,0,5,19
2024-05-13,pepper,Prestea,95.6,10.65,0,5,20
2024-05-20,pepper,Prestea,110.6,10.57,0,5,21
2024-05-27,pepper,Prestea,100.0,10.98,0,5,22
2024-06-03,pepper,Prestea,96.2,11.61,0,6,23
2024-06-10,pepper,Prestea,106.7,11.91,0,6,24
2024-06-17,pepper,Prestea,94.4,11.29,0,6,25
2024-06-24,pepper,Prestea,100.1,11.37,0,6,26
2024-07-01,pepper,Prestea,87.9,13.62,0,7,27
2024-07-08,pepper,Prestea,101.9,13.76,0,7,28
2024-07-15,pepper,Prestea,91.6,12.76,0,7,29
2024-07-22,pepper,Prestea,79.2,13.64,0,7,30
2024-07-29,pepper,Prestea,91.0,13.0,0,7,31
2024-08-05,pepper,Prestea,142.6,13.38,1,8,32
2024-08-12,pepper,Prestea,139.5,14.13,1,8,33
2024-08-19,pepper,Prestea,154.1,13.8,1,8,34
2024-08-26,pepper,Prestea,147.0,13.8,1,8,35
2024-09-02,pepper,Prestea,96.9,12.93,0,9,36
2024-09-09,pepper,Prestea,97.9,11.68,0,9,37
2024-09-16,pepper,Prestea,114.6,11.54,0,9,38
2024-09-23,pepper,Prestea,101.2,11.67,0,9,39
2024-09-30,pepper,Prestea,98.0,11.89,0,9,40
2024-10-07,pepper,Prestea,108.3,9.31,0,10,41
2024-10-14,pepper,Prestea,96.0,10.19,0,10,42
2024-10-21,pepper,Prestea,101.9,10.06,0,10,43
2024-10-28,pepper,Prestea,99.4,10.6,0,10,44
2024-11-04,pepper,Prestea,106.7,10.49,0,11,45
2024-11-11,pepper,Prestea,102.7,10.1,0,11,46
2024-11-18,pepper,Prestea,93.8,10.59,0,11,47
2024-11-25,pepper,Prestea,91.4,10.65,0,11,48
2024-12-02,pepper,Prestea,107.3,10.09,0,12,49
2024-12-09,pepper,Prestea,105.5,10.21,0,12,50
2024-12-16,pepper,Prestea,107.2,9.49,0,12,51
2024-12-23,pepper,Prestea,172.7,9.96,1,12,52
2024-12-30,pepper,Prestea,179.9,10.1,1,12,1
2018-01-01,rice,Tarkwa,227.2,2.83,0,1,1
2018-01-08,rice,Tarkwa,197.3,2.88,0,1,2
2018-01-15,rice,Tarkwa,212.5,2.8,0,1,3
2018-01-22,rice,Tarkwa,214.4,2.96,0,1,4
2018-01-29,rice,Tarkwa,191.8,2.99,0,1,5
2018-02-05,rice,Tarkwa,201.3,3.01,0,2,6
2018-02-12,rice,Tarkwa,203.6,2.96,0,2,7
2018-02-19,rice,Tarkwa,197.1,2.78,0,2,8
2018-02-26,rice,Tarkwa,209.8,2.89,0,2,9
2018-03-05,rice,Tarkwa,221.9,2.5,0,3,10
2018-03-12,rice,Tarkwa,228.8,2.5,0,3,11
2018-03-19,rice,Tarkwa,202.6,2.55,0,3,12
2018-03-26,rice,Tarkwa,210.3,2.68,0,3,13
2018-04-02,rice,Tarkwa,364.6,2.64,1,4,14
2018-04-09,rice,Tarkwa,400.5,2.45,1,4,15
2018-04-16,rice,Tarkwa,231.7,2.62,0,4,16
2018-04-23,rice,Tarkwa,200.0,2.62,0,4,17
2018-04-30,rice,Tarkwa,231.0,2.47,0,4,18
2018-05-07,rice,Tarkwa,207.9,2.66,0,5,19
2018-05-14,rice,Tarkwa,224.1,2.56,0,5,20
2018-05-21,rice,Tarkwa,218.5,2.43,0,5,21
2018-05-28,rice,Tarkwa,194.3,2.62,0,5,22
2018-06-04,rice,Tarkwa,211.5,2.84,0,6,23
2018-06-11,rice,Tarkwa,228.4,2.79,0,6,24
2018-06-18,rice,Tarkwa,221.5,2.81,0,6,25
2018-06-25,rice,Tarkwa,227.9,2.73,0,6,26
2018-07-02,rice,Tarkwa,199.0,3.25,0,7,27
2018-07-09,rice,Tarkwa,205.0,3.17,0,7,28
2018-07-16,rice,Tarkwa,205.6,3.19,0,7,29
2018-07-23,rice,Tarkwa,194.6,3.22,0,7,30
2018-07-30,rice,Tarkwa,208.6,3.02,0,7,31
2018-08-06,rice,Tarkwa,340.0,3.08,1,8,32
2018-08-13,rice,Tarkwa,323.9,2.91,1,8,33
2018-08-20,rice,Tarkwa,295.7,3.26,1,8,34
2018-08-27,rice,Tarkwa,312.7,3.04,1,8,35
2018-09-03,rice,Tarkwa,215.1,2.88,0,9,36
2018-09-10,rice,Tarkwa,210.6,2.91,0,9,37
2018-09-17,rice,Tarkwa,217.3,2.94,0,9,38
2018-09-24,rice,Tarkwa,220.0,2.73,0,9,39
2018-10-01,rice,Tarkwa,220.9,2.45,0,10,40
2018-10-08,rice,Tarkwa,201.9,2.62,0,10,41
2018-10-15,rice,Tarkwa,213.3,2.62,0,10,42
2018-10-22,rice,Tarkwa,223.8,2.55,0,10,43
2018-10-29,rice,Tarkwa,217.4,2.49,0,10,44
2018-11-05,rice,Tarkwa,202.2,2.37,0,11,45
2018-11-12,rice,Tarkwa,226.0,2.54,0,11,46
2018-11-19,rice,Tarkwa,225.9,2.45,0,11,47
2018-11-26,rice,Tarkwa,206.5,2.52,0,11,48
2018-12-03,rice,Tarkwa,238.4,2.42,0,12,49
2018-12-10,rice,Tarkwa,205.5,2.47,0,12,50
2018-12-17,rice,Tarkwa,236.3,2.5,0,12,51
2018-12-24,rice,Tarkwa,367.0,2.51,1,12,52
2018-12-31,rice,Tarkwa,316.2,2.53,1,12,1
2019-01-07,rice,Tarkwa,213.9,3.1,0,1,2
2019-01-14,rice,Tarkwa,211.1,3.01,0,1,3
2019-01-21,rice,Tarkwa,191.7,3.38,0,1,4
2019-01-28,rice,Tarkwa,185.0,3.49,0,1,5
2019-02-04,rice,Tarkwa,203.5,3.26,0,2,6
2019-02-11,rice,Tarkwa,210.4,3.03,0,2,7
2019-02-18,rice,Tarkwa,189.3,3.1,0,2,8
2019-02-25,rice,Tarkwa,220.7,3.26,0,2,9
2019-03-04,rice,Tarkwa,211.5,2.89,0,3,10
2019-03-11,rice,Tarkwa,221.5,2.61,0,3,11
2019-03-18,rice,Tarkwa,208.8,2.73,0,3,12
2019-03-25,rice,Tarkwa,232.5,2.76,0,3,13
2019-04-01,rice,Tarkwa,316.8,2.85,1,4,14
2019-04-08,rice,Tarkwa,358.6,2.72,1,4,15
2019-04-15,rice,Tarkwa,226.3,2.59,0,4,16
2019-04-22,rice,Tarkwa,212.5,2.83,0,4,17
2019-04-29,rice,Tarkwa,202.3,2.88,0,4,18
2019-05-06,rice,Tarkwa,216.1,2.77,0,5,19
2019-05-13,rice,Tarkwa,221.6,2.82,0,5,20
2019-05-20,rice,Tarkwa,230.8,2.72,0,5,21
2019-05-27,rice,Tarkwa,219.2,2.68,0,5,22
2019-06-03,rice,Tarkwa,214.3,3.16,0,6,23
2019-06-10,rice,Tarkwa,230.8,3.09,0,6,24
2019-06-17,rice,Tarkwa,196.8,3.1,0,6,25
2019-06-24,rice,Tarkwa,212.3,3.22,0,6,26
2019-07-01,rice,Tarkwa,198.8,3.28,0,7,27
2019-07-08,rice,Tarkwa,194.4,3.35,0,7,28
2019-07-15,rice,Tarkwa,206.2,3.45,0,7,29
2019-07-22,rice,Tarkwa,200.8,3.35,0,7,30
2019-07-29,rice,Tarkwa,185.0,3.53,0,7,31
2019-08-05,rice,Tarkwa,331.9,3.42,1,8,32
2019-08-12,rice,Tarkwa,332.5,3.31,1,8,33
2019-08-19,rice,Tarkwa,269.5,3.46,1,8,34
2019-08-26,rice,Tarkwa,277.2,3.47,1,8,35
2019-09-02,rice,Tarkwa,224.8,3.21,0,9,36
2019-09-09,rice,Tarkwa,216.4,3.15,0,9,37
2019-09-16,rice,Tarkwa,240.0,3.15,0,9,38
2019-09-23,rice,Tarkwa,228.9,3.14,0,9,39
2019-09-30,rice,Tarkwa,228.5,3.07,0,9,40
2019-10-07,rice,Tarkwa,218.1,2.57,0,10,41
2019-10-14,rice,Tarkwa,231.8,2.68,0,10,42
2019-10-21,rice,Tarkwa,212.1,2.61,0,10,43
2019-10-28,rice,Tarkwa,233.1,2.83,0,10,44
2019-11-04,rice,Tarkwa,224.2,2.81,0,11,45
2019-11-11,rice,Tarkwa,212.4,2.73,0,11,46
2019-11-18,rice,Tarkwa,235.6,2.71,0,11,47
2019-11-25,rice,Tarkwa,258.5,2.66,0,11,48
2019-12-02,rice,Tarkwa,233.6,2.55,0,12,49
2019-12-09,rice,Tarkwa,236.9,2.66,0,12,50
2019-12-16,rice,Tarkwa,221.5,2.69,0,12,51
2019-12-23,rice,Tarkwa,377.6,2.71,1,12,52
2019-12-30,rice,Tarkwa,339.8,2.73,1,12,1
2020-01-06,rice,Tarkwa,206.1,3.56,0,1,2
2020-01-13,rice,Tarkwa,216.8,3.34,0,1,3
2020-01-20,rice,Tarkwa,239.6,3.34,0,1,4
2020-01-27,rice,Tarkwa,181.3,3.63,0,1,5
2020-02-03,rice,Tarkwa,204.0,3.56,0,2,6
2020-02-10,rice,Tarkwa,231.3,3.4,0,2,7
2020-02-17,rice,Tarkwa,209.8,3.44,0,2,8
2020-02-24,rice,Tarkwa,210.7,3.44,0,2,9
2020-03-02,rice,Tarkwa,216.4,2.96,0,3,10
2020-03-09,rice,Tarkwa,211.9,3.02,0,3,11
2020-03-16,rice,Tarkwa,188.7,3.26,0,3,12
2020-03-23,rice,Tarkwa,218.1,2.98,0,3,13
2020-03-30,rice,Tarkwa,210.1,3.04,0,3,14
2020-04-06,rice,Tarkwa,380.9,2.78,1,4,15
2020-04-13,rice,Tarkwa,347.3,2.92,1,4,16
2020-04-20,rice,Tarkwa,213.6,3.13,0,4,17
2020-04-27,rice,Tarkwa,219.2,3.03,0,4,18
2020-05-04,rice,Tarkwa,263.6,2.47,0,5,19
2020-05-11,rice,Tarkwa,216.9,3.08,0,5,20
2020-05-18,rice,Tarkwa,202.4,3.23,0,5,21
2020-05-25,rice,Tarkwa,244.5,2.76,0,5,22
2020-06-01,rice,Tarkwa,230.4,3.48,0,6,23
2020-06-08,rice,Tarkwa,248.9,2.92,0,6,24
2020-06-15,rice,Tarkwa,212.3,3.4,0,6,25
2020-06-22,rice,Tarkwa,224.7,3.28,0,6,26
2020-06-29,rice,Tarkwa,213.9,2.97,0,6,27
2020-07-06,rice,Tarkwa,204.0,3.76,0,7,28
2020-07-13,rice,Tarkwa,196.4,3.87,0,7,29
2020-07-20,rice,Tarkwa,194.5,3.75,0,7,30
2020-07-27,rice,Tarkwa,195.2,3.79,0,7,31
2020-08-03,rice,Tarkwa,308.0,3.66,1,8,32
2020-08-10,rice,Tarkwa,349.8,3.45,1,8,33
2020-08-17,rice,Tarkwa,325.2,3.83,1,8,34
2020-08-24,rice,Tarkwa,280.0,3.98,1,8,35
2020-08-31,rice,Tarkwa,292.3,3.89,1,8,36
2020-09-07,rice,Tarkwa,234.8,3.08,0,9,37
2020-09-14,rice,Tarkwa,250.1,3.14,0,9,38
2020-09-21,rice,Tarkwa,235.5,3.23,0,9,39
2020-09-28,rice,Tarkwa,240.4,3.13,0,9,40
2020-10-05,rice,Tarkwa,238.5,2.87,0,10,41
2020-10-12,rice,Tarkwa,220.5,2.91,0,10,42
2020-10-19,rice,Tarkwa,261.7,2.7,0,10,43
2020-10-26,rice,Tarkwa,226.4,2.95,0,10,44
2020-11-02,rice,Tarkwa,216.2,2.95,0,11,45
2020-11-09,rice,Tarkwa,232.4,2.82,0,11,46
2020-11-16,rice,Tarkwa,250.5,2.86,0,11,47
2020-11-23,rice,Tarkwa,240.0,2.66,0,11,48
2020-11-30,rice,Tarkwa,247.8,2.84,0,11,49
2020-12-07,rice,Tarkwa,223.6,2.9,0,12,50
2020-12-14,rice,Tarkwa,220.5,2.92,0,12,51
2020-12-21,rice,Tarkwa,397.0,2.94,1,12,52
2020-12-28,rice,Tarkwa,362.8,2.93,1,12,53
2021-01-04,rice,Tarkwa,228.5,3.67,0,1,1
2021-01-11,rice,Tarkwa,218.7,3.75,0,1,2
2021-01-18,rice,Tarkwa,198.6,3.86,0,1,3
2021-01-25,rice,Tarkwa,215.9,3.69,0,1,4
2021-02-01,rice,Tarkwa,207.3,3.78,0,2,5
2021-02-08,rice,Tarkwa,222.4,3.7,0,2,6
2021-02-15,rice,Tarkwa,246.0,3.63,0,2,7
2021-02-22,rice,Tarkwa,208.3,3.81,0,2,8
2021-03-01,rice,Tarkwa,243.6,3.13,0,3,9
2021-03-08,rice,Tarkwa,229.9,3.25,0,3,10
2021-03-15,rice,Tarkwa,232.5,3.2,0,3,11
2021-03-22,rice,Tarkwa,232.1,3.16,0,3,12
2021-03-29,rice,Tarkwa,222.3,3.16,0,3,13
2021-04-05,rice,Tarkwa,379.6,3.15,1,4,14
2021-04-12,rice,Tarkwa,378.4,3.01,1,4,15
2021-04-19,rice,Tarkwa,217.5,3.27,0,4,16
2021-04-26,rice,Tarkwa,245.1,3.25,0,4,17
2021-05-03,rice,Tarkwa,228.6,3.35,0,5,18
2021-05-10,rice,Tarkwa,233.6,3.17,0,5,19
2021-05-17,rice,Tarkwa,238.6,3.48,0,5,20
2021-05-24,rice,Tarkwa,209.8,3.19,0,5,21
2021-05-31,rice,Tarkwa,257.4,3.13,0,5,22
2021-06-07,rice,Tarkwa,225.6,3.4,0,6,23
2021-06-14,rice,Tarkwa,246.6,3.3,0,6,24
2021-06-21,rice,Tarkwa,213.0,3.76,0,6,25
2021-06-28,rice,Tarkwa,209.4,3.74,0,6,26
2021-07-05,rice,Tarkwa,225.1,4.09,0,7,27
2021-07-12,rice,Tarkwa,242.7,3.85,0,7,28
2021-07-19,rice,Tarkwa,199.0,4.28,0,7,29
2021-07-26,rice,Tarkwa,218.9,3.94,0,7,30
2021-08-02,rice,Tarkwa,321.6,3.98,1,8,31
2021-08-09,rice,Tarkwa,336.7,4.25,1,8,32
2021-08-16,rice,Tarkwa,272.2,4.13,1,8,33
2021-08-23,rice,Tarkwa,305.5,4.37,1,8,34
2021-08-30,rice,Tarkwa,301.9,4.06,1,8,35
2021-09-06,rice,Tarkwa,201.4,3.56,0,9,36
2021-09-13,rice,Tarkwa,231.4,3.52,0,9,37
2021-09-20,rice,Tarkwa,272.7,3.35,0,9,38
2021-09-27,rice,Tarkwa,224.9,3.57,0,9,39
2021-10-04,rice,Tarkwa,239.4,3.23,0,10,40
2021-10-11,rice,Tarkwa,249.1,3.16,0,10,41
2021-10-18,rice,Tarkwa,236.1,3.09,0,10,42
2021-10-25,rice,Tarkwa,245.2,2.97,0,10,43
2021-11-01,rice,Tarkwa,210.8,3.14,0,11,44
2021-11-08,rice,Tarkwa,219.6,3.24,0,11,45
2021-11-15,rice,Tarkwa,246.6,3.16,0,11,46
2021-11-22,rice,Tarkwa,236.4,3.13,0,11,47
2021-11-29,rice,Tarkwa,247.9,3.01,0,11,48
2021-12-06,rice,Tarkwa,232.8,3.24,0,12,49
2021-12-13,rice,Tarkwa,296.4,2.74,0,12,50
2021-12-20,rice,Tarkwa,379.1,3.18,1,12,51
2021-12-27,rice,Tarkwa,401.3,3.45,1,12,52
2022-01-03,rice,Tarkwa,232.9,3.76,0,1,1
2022-01-10,rice,Tarkwa,244.8,3.96,0,1,2
2022-01-17,rice,Tarkwa,204.3,4.0,0,1,3
2022-01-24,rice,Tarkwa,226.0,3.93,0,1,4
2022-01-31,rice,Tarkwa,208.7,4.17,0,1,5
2022-02-07,rice,Tarkwa,219.7,4.1,0,2,6
2022-02-14,rice,Tarkwa,236.1,4.05,0,2,7
2022-02-21,rice,Tarkwa,220.5,4.16,0,2,8
2022-02-28,rice,Tarkwa,236.9,4.03,0,2,9
2022-03-07,rice,Tarkwa,208.0,3.89,0,3,10
2022-03-14,rice,Tarkwa,224.5,3.47,0,3,11
2022-03-21,rice,Tarkwa,235.8,3.48,0,3,12
2022-03-28,rice,Tarkwa,249.2,3.22,0,3,13
2022-04-04,rice,Tarkwa,375.5,3.4,1,4,14
2022-04-11,rice,Tarkwa,340.1,3.64,1,4,15
2022-04-18,rice,Tarkwa,265.1,3.29,0,4,16
